transaction_id,customer_id,date,amount,service_type
T0013898,C02820,2/12/2025,33.44,Transfers
T0013899,C01844,10/14/2024,84.5,Savings
T0013900,C02461,3/31/2025,48.29,Bills
T0013901,C02124,6/28/2024,44.66,Transfers
T0013902,C01598,1/29/2025,86.14,Transfers
T0013903,C02914,2/16/2025,45.68,Savings
T0013904,C00666,8/25/2024,33.22,Transfers
T0013905,C00717,2/19/2024,67.99,Transfers
T0013906,C02794,1/12/2025,92.36,Lending
T0013907,C02226,12/21/2024,76.91,Transfers
T0013908,C01018,2/14/2024,159.09,Transfers
T0013909,C02929,8/4/2024,20.17,Lending
T0013910,C01551,1/2/2025,34.48,Transfers
T0013911,C02028,6/16/2025,85.5,Airtime
T0013912,C02105,11/12/2024,71.63,Savings
T0013913,C00956,4/3/2024,143.09,Bills
T0013914,C02685,12/23/2024,39.06,Airtime
T0013915,C03000,10/28/2024,78.9,Bills
T0013916,C02917,4/11/2024,16.77,Bills
T0013917,C01980,4/6/2024,51.41,Transfers
T0013918,C00528,1/6/2025,41.74,Transfers
T0013919,C00439,4/11/2025,18.82,Airtime
T0013920,C00921,12/8/2024,37.36,Bills
T0013921,C02175,11/4/2024,56.57,Transfers
T0013922,C01227,8/5/2024,38.14,Transfers
T0013923,C00246,3/15/2024,116.76,Transfers
T0013924,C02435,5/15/2025,214.65,Bills
T0013925,C02938,5/28/2025,70.81,Bills
T0013926,C01914,10/27/2024,121.62,Transfers
T0013927,C00412,7/1/2024,27.49,Airtime
T0013928,C00727,3/9/2025,41.07,Bills
T0013929,C02786,5/18/2025,73.85,Transfers
T0013930,C00704,2/3/2024,54.76,Bills
T0013931,C02634,4/22/2025,55.37,Savings
T0013932,C02206,2/19/2025,37.99,Transfers
T0013933,C02981,2/1/2024,71.42,Transfers
T0013934,C00609,12/24/2024,17.35,Bills
T0013935,C00357,3/9/2025,59.94,Savings
T0013936,C01367,8/11/2024,51.39,Transfers
T0013937,C00654,2/9/2025,64.43,Airtime
T0013938,C01417,6/2/2024,158.32,Bills
T0013939,C02659,2/17/2025,79.71,Airtime
T0013940,C02278,10/2/2024,54.62,Bills
T0013941,C01213,2/4/2024,24.71,Lending
T0013942,C00418,6/3/2024,52.22,Savings
T0013943,C00601,8/8/2024,60.63,Transfers
T0013944,C00497,5/11/2024,57.39,Bills
T0013945,C00194,5/21/2024,46.86,Transfers
T0013946,C00658,7/20/2024,140.98,Bills
T0013947,C01216,9/13/2024,87.05,Transfers
T0013948,C01668,2/4/2025,58.29,Airtime
T0013949,C02302,5/29/2025,57.89,Airtime
T0013950,C01868,7/8/2024,52.74,Bills
T0013951,C02120,2/12/2024,62.13,Savings
T0013952,C02919,5/17/2024,80.84,Airtime
T0013953,C02099,10/25/2024,57.57,Transfers
T0013954,C00562,7/22/2024,56.74,Bills
T0013955,C00190,4/13/2025,35.97,Airtime
T0013956,C00021,2/3/2024,89.49,Bills
T0013957,C01909,9/6/2024,26.68,Savings
T0013958,C01556,3/1/2024,55.3,Airtime
T0013959,C01661,9/25/2024,79.48,Lending
T0013960,C00505,5/3/2025,51.2,Lending
T0013961,C02435,2/17/2024,13.26,Transfers
T0013962,C01618,3/6/2024,32.45,Transfers
T0013963,C02746,11/11/2024,55.61,Transfers
T0013964,C02428,4/22/2024,29.2,Transfers
T0013965,C00306,11/27/2024,97.86,Transfers
T0013966,C00923,7/6/2024,126.91,Airtime
T0013967,C01841,1/28/2024,28.71,Bills
T0013968,C01995,7/24/2024,151.07,Transfers
T0013969,C00493,6/19/2024,38.91,Savings
T0013970,C02447,3/3/2025,67.24,Bills
T0013971,C02734,9/21/2024,97.51,Transfers
T0013972,C02437,7/4/2024,21.25,Transfers
T0013973,C00298,5/12/2024,71.44,Airtime
T0013974,C01513,5/26/2025,41.78,Lending
T0013975,C00387,1/20/2024,31.09,Transfers
T0013976,C02466,6/23/2024,89.17,Transfers
T0013977,C01243,4/8/2024,75.35,Transfers
T0013978,C00368,1/5/2024,78.72,Transfers
T0013979,C00811,1/23/2025,66.38,Transfers
T0013980,C02473,3/20/2024,50.33,Transfers
T0013981,C00020,1/24/2025,21.79,Airtime
T0013982,C01149,1/3/2024,71.63,Bills
T0013983,C02181,8/27/2024,65.56,Transfers
T0013984,C00236,10/31/2024,34.58,Airtime
T0013985,C02679,7/29/2024,116.42,Transfers
T0013986,C00968,4/13/2025,13.21,Bills
T0013987,C01465,3/30/2025,12.09,Transfers
T0013988,C01844,1/28/2025,43.16,Savings
T0013989,C01575,4/26/2024,103.22,Savings
T0013990,C00528,3/26/2025,63.39,Bills
T0013991,C02776,10/5/2024,37.67,Savings
T0013992,C00491,2/20/2025,37.41,Bills
T0013993,C02293,12/3/2024,109.63,Airtime
T0013994,C01688,11/13/2024,205.2,Airtime
T0013995,C00196,4/19/2024,67.07,Savings
T0013996,C02858,4/23/2025,55.15,Bills
T0013997,C02219,8/6/2024,43.76,Transfers
T0013998,C01758,4/6/2024,8.47,Bills
T0013999,C02879,10/6/2024,24.64,Transfers
T0014000,C00864,7/20/2024,20.93,Transfers
T0014001,C01565,4/19/2024,195.06,Savings
T0014002,C00751,2/1/2025,29.44,Transfers
T0014003,C00012,2/27/2024,75.03,Transfers
T0014004,C00696,4/2/2025,49.71,Savings
T0014005,C01714,5/31/2025,151.2,Transfers
T0014006,C00086,3/20/2024,21.42,Lending
T0014007,C00579,1/19/2025,39.88,Bills
T0014008,C01134,6/14/2024,69.13,Savings
T0014009,C02201,4/9/2024,67.85,Lending
T0014010,C00835,12/18/2024,72.48,Airtime
T0014011,C00381,6/13/2025,63.28,Savings
T0014012,C00595,6/27/2024,26.62,Airtime
T0014013,C01755,7/4/2024,40.75,Bills
T0014014,C00249,2/5/2025,42.82,Transfers
T0014015,C01612,3/26/2025,94.57,Transfers
T0014016,C01499,12/21/2024,61.55,Airtime
T0014017,C02547,8/6/2024,36.67,Transfers
T0014018,C01202,4/30/2025,49.41,Transfers
T0014019,C01924,5/13/2024,54.4,Bills
T0014020,C00729,10/3/2024,46.57,Savings
T0014021,C00652,2/4/2025,72.76,Transfers
T0014022,C02793,4/25/2024,20.29,Transfers
T0014023,C00624,6/23/2025,69.82,Bills
T0014024,C02385,3/11/2024,103.44,Transfers
T0014025,C00965,11/28/2024,95.37,Airtime
T0014026,C00196,5/2/2025,57.65,Transfers
T0014027,C00615,8/6/2024,57.77,Airtime
T0014028,C01558,6/20/2025,315.46,Savings
T0014029,C02921,4/18/2025,48.86,Airtime
T0014030,C00917,5/2/2024,72.06,Savings
T0014031,C02894,6/20/2024,25.14,Transfers
T0014032,C00868,1/31/2024,75.78,Transfers
T0014033,C00662,2/3/2025,50.93,Savings
T0014034,C00629,4/14/2025,93.37,Transfers
T0014035,C00482,3/5/2025,62.6,Airtime
T0014036,C01709,3/1/2024,118.08,Savings
T0014037,C02985,5/6/2024,51.99,Airtime
T0014038,C02338,4/5/2025,81.89,Bills
T0014039,C02062,10/5/2024,122.51,Lending
T0014040,C01853,10/24/2024,41.58,Lending
T0014041,C00889,5/21/2024,57.98,Lending
T0014042,C01522,1/24/2025,39.1,Airtime
T0014043,C02091,7/24/2024,55.88,Bills
T0014044,C00308,3/18/2024,10.98,Lending
T0014045,C01670,11/23/2024,110.02,Airtime
T0014046,C00314,7/5/2024,118.97,Bills
T0014047,C01890,2/26/2024,28.75,Transfers
T0014048,C01689,2/18/2024,23.17,Transfers
T0014049,C01233,10/19/2024,75.94,Airtime
T0014050,C02871,3/29/2024,105.71,Airtime
T0014051,C01824,3/4/2025,97.65,Airtime
T0014052,C01158,5/19/2025,108.69,Airtime
T0014053,C01423,9/14/2024,47.08,Bills
T0014054,C02095,5/17/2025,56.69,Airtime
T0014055,C02231,7/29/2024,60.93,Savings
T0014056,C01881,4/3/2025,131.5,Bills
T0014057,C01817,9/30/2024,76.04,Transfers
T0014058,C01023,10/4/2024,49.72,Transfers
T0014059,C01797,5/21/2025,41.63,Bills
T0014060,C00319,11/27/2024,59.6,Transfers
T0014061,C00504,12/24/2024,64.83,Airtime
T0014062,C00353,4/19/2025,94.03,Transfers
T0014063,C01705,9/18/2024,91.36,Lending
T0014064,C01135,7/5/2024,19.37,Lending
T0014065,C00070,2/7/2025,44.55,Transfers
T0014066,C02229,2/7/2025,114.98,Airtime
T0014067,C00501,7/21/2024,89.08,Airtime
T0014068,C02309,5/11/2024,142.41,Bills
T0014069,C00342,10/29/2024,83.98,Bills
T0014070,C02539,3/11/2024,104.57,Bills
T0014071,C00561,5/16/2025,70.2,Transfers
T0014072,C02930,5/20/2024,31.53,Savings
T0014073,C02512,5/4/2025,41.5,Lending
T0014074,C01229,4/26/2024,27.54,Transfers
T0014075,C02307,9/25/2024,210.02,Bills
T0014076,C00640,9/5/2024,68.03,Bills
T0014077,C01697,9/24/2024,118.52,Savings
T0014078,C00179,9/22/2024,58.17,Airtime
T0014079,C00445,12/7/2024,39.7,Bills
T0014080,C00713,6/19/2024,67.78,Savings
T0014081,C02601,3/6/2025,20.77,Lending
T0014082,C02636,10/29/2024,66.21,Bills
T0014083,C00935,12/31/2024,110.87,Bills
T0014084,C02384,2/18/2025,57.07,Transfers
T0014085,C02894,7/7/2024,52.55,Airtime
T0014086,C02500,5/25/2024,38.45,Airtime
T0014087,C00874,5/10/2024,39.68,Savings
T0014088,C01609,7/26/2024,121.8,Lending
T0014089,C01376,3/4/2024,31.98,Airtime
T0014090,C02271,4/21/2024,75.71,Bills
T0014091,C00838,1/1/2025,30.28,Transfers
T0014092,C02837,7/3/2024,150.18,Transfers
T0014093,C01901,1/12/2024,66.76,Transfers
T0014094,C02701,6/24/2024,83.74,Bills
T0014095,C00733,3/12/2025,214.34,Airtime
T0014096,C00232,3/18/2024,90.3,Lending
T0014097,C00495,10/10/2024,84.95,Transfers
T0014098,C02699,4/12/2025,26.82,Airtime
T0014099,C00728,10/16/2024,80.23,Lending
T0014100,C01307,12/31/2024,42.65,Bills
T0014101,C02320,5/17/2024,10.43,Transfers
T0014102,C00276,6/9/2024,48.03,Savings
T0014103,C02770,4/2/2024,180.58,Transfers
T0014104,C00613,6/12/2025,134.38,Bills
T0014105,C01525,4/6/2025,87.83,Transfers
T0014106,C02962,2/28/2025,75.06,Transfers
T0014107,C02489,4/26/2024,70.48,Transfers
T0014108,C02703,2/11/2024,98.29,Bills
T0014109,C00020,2/23/2024,107.07,Bills
T0014110,C01323,8/5/2024,150.63,Bills
T0014111,C02155,6/14/2024,25.88,Savings
T0014112,C01902,7/7/2024,131.42,Savings
T0014113,C00376,11/24/2024,68.49,Transfers
T0014114,C02929,3/30/2024,22.32,Transfers
T0014115,C02570,4/11/2025,98.81,Airtime
T0014116,C02856,9/9/2024,38.34,Bills
T0014117,C02915,7/22/2024,51.63,Airtime
T0014118,C00293,5/29/2024,82.7,Transfers
T0014119,C01945,6/15/2025,54.1,Airtime
T0014120,C02462,3/15/2024,15.37,Savings
T0014121,C02287,2/8/2025,60.89,Airtime
T0014122,C00386,4/22/2024,70.68,Transfers
T0014123,C02434,2/25/2025,14.08,Airtime
T0014124,C02598,11/22/2024,81.25,Lending
T0014125,C01095,7/26/2024,52.64,Transfers
T0014126,C02768,6/16/2024,9.85,Bills
T0014127,C02130,3/28/2024,52.81,Transfers
T0014128,C01731,3/9/2025,38.21,Bills
T0014129,C00050,8/10/2024,45.42,Transfers
T0014130,C02619,2/2/2024,203.6,Bills
T0014131,C00415,4/29/2024,90.11,Transfers
T0014132,C01772,6/28/2025,159.57,Transfers
T0014133,C02402,6/8/2025,53.54,Transfers
T0014134,C01972,1/19/2025,97.58,Transfers
T0014135,C00401,3/10/2024,83.25,Transfers
T0014136,C02821,10/15/2024,56.52,Airtime
T0014137,C01531,2/8/2025,41.34,Transfers
T0014138,C02478,10/10/2024,41.51,Lending
T0014139,C02788,10/23/2024,103.95,Airtime
T0014140,C00926,5/19/2025,36.21,Airtime
T0014141,C01935,3/18/2024,45.46,Savings
T0014142,C02592,3/15/2024,49.16,Transfers
T0014143,C02817,12/21/2024,42.93,Transfers
T0014144,C00824,6/9/2025,64.52,Bills
T0014145,C00308,6/1/2025,31.14,Savings
T0014146,C02988,2/28/2025,96.18,Transfers
T0014147,C02907,5/31/2025,89.76,Savings
T0014148,C01523,3/8/2024,30.6,Bills
T0014149,C02347,5/23/2025,179.49,Transfers
T0014150,C02440,1/18/2024,35.89,Transfers
T0014151,C01720,7/22/2024,51.39,Transfers
T0014152,C01946,8/4/2024,69.11,Transfers
T0014153,C02957,10/3/2024,46.59,Airtime
T0014154,C01248,5/29/2025,20.46,Savings
T0014155,C01816,11/26/2024,44.59,Bills
T0014156,C02775,4/8/2025,56.54,Bills
T0014157,C01917,2/25/2025,45.71,Bills
T0014158,C01032,6/3/2025,43.67,Lending
T0014159,C02723,7/3/2024,59.7,Savings
T0014160,C00311,1/13/2024,43.83,Bills
T0014161,C01497,6/24/2025,73.92,Transfers
T0014162,C00145,11/21/2024,60.36,Transfers
T0014163,C02692,3/3/2025,64.71,Bills
T0014164,C02937,7/14/2024,147.96,Airtime
T0014165,C00471,8/30/2024,40.24,Transfers
T0014166,C02779,1/26/2024,53.08,Bills
T0014167,C02255,4/16/2025,45.12,Lending
T0014168,C02915,7/23/2024,28.87,Savings
T0014169,C00096,11/4/2024,74.46,Airtime
T0014170,C02046,3/11/2024,152.13,Transfers
T0014171,C00225,1/31/2024,44.13,Bills
T0014172,C01506,3/11/2025,100.54,Bills
T0014173,C02442,6/18/2024,48.93,Transfers
T0014174,C02789,8/26/2024,43.86,Transfers
T0014175,C01776,9/12/2024,96.22,Transfers
T0014176,C02081,5/26/2024,30.58,Bills
T0014177,C00703,6/6/2025,56.26,Lending
T0014178,C02840,5/10/2024,64.64,Airtime
T0014179,C00709,9/1/2024,34.81,Savings
T0014180,C01329,3/5/2025,51.96,Airtime
T0014181,C02663,1/10/2024,25.54,Savings
T0014182,C00131,7/3/2024,48.7,Lending
T0014183,C01267,9/15/2024,60.5,Bills
T0014184,C02177,1/14/2024,177.5,Transfers
T0014185,C01406,6/23/2025,125.4,Bills
T0014186,C02478,4/11/2024,62.15,Transfers
T0014187,C01852,2/24/2025,33.68,Transfers
T0014188,C01817,4/22/2025,27.28,Lending
T0014189,C00434,10/12/2024,66,Bills
T0014190,C02244,3/21/2024,64.33,Transfers
T0014191,C01493,4/11/2025,78.91,Savings
T0014192,C02981,1/23/2024,47.84,Bills
T0014193,C00958,10/22/2024,86.01,Transfers
T0014194,C00080,8/3/2024,65.13,Transfers
T0014195,C00444,3/21/2024,33.5,Lending
T0014196,C01237,3/20/2025,25.09,Transfers
T0014197,C00845,4/29/2025,35.43,Savings
T0014198,C00387,3/16/2025,28.28,Savings
T0014199,C02809,4/13/2024,10.72,Transfers
T0014200,C02495,9/18/2024,42.35,Transfers
T0014201,C01869,2/24/2025,71.24,Savings
T0014202,C02258,4/2/2025,100.74,Transfers
T0014203,C02922,7/21/2024,59.94,Airtime
T0014204,C00097,3/15/2025,16.47,Airtime
T0014205,C01016,5/9/2025,62.31,Savings
T0014206,C00384,12/6/2024,52.57,Bills
T0014207,C02019,1/23/2024,120.88,Bills
T0014208,C02612,8/4/2024,14.73,Transfers
T0014209,C00640,5/30/2024,66.91,Transfers
T0014210,C02768,6/15/2024,53.21,Bills
T0014211,C01787,6/19/2024,99.4,Transfers
T0014212,C01230,5/9/2025,60.21,Bills
T0014213,C02352,3/4/2024,68.9,Airtime
T0014214,C02970,3/11/2024,34.36,Transfers
T0014215,C02651,10/1/2024,162.13,Bills
T0014216,C00889,12/17/2024,42.85,Bills
T0014217,C01877,6/29/2025,39.75,Bills
T0014218,C00915,3/10/2025,11.34,Savings
T0014219,C02810,3/10/2024,74.67,Transfers
T0014220,C01041,5/1/2024,17.13,Airtime
T0014221,C00417,1/7/2025,60.7,Savings
T0014222,C02819,2/1/2024,76.96,Airtime
T0014223,C01500,5/23/2024,94.02,Bills
T0014224,C02641,3/21/2025,69.15,Transfers
T0014225,C01375,4/19/2024,28.41,Bills
T0014226,C00780,4/30/2025,54.91,Lending
T0014227,C02856,2/11/2024,207.06,Transfers
T0014228,C01243,3/9/2025,37.36,Airtime
T0014229,C01738,10/24/2024,31.94,Airtime
T0014230,C02069,8/30/2024,71.34,Bills
T0014231,C02746,6/26/2024,72.38,Airtime
T0014232,C00520,6/15/2025,63.76,Transfers
T0014233,C01186,10/30/2024,60.13,Bills
T0014234,C00790,8/3/2024,54.46,Transfers
T0014235,C02877,5/15/2025,64.03,Lending
T0014236,C01885,8/11/2024,79.05,Bills
T0014237,C02511,1/11/2024,49.97,Airtime
T0014238,C01755,6/12/2024,28.64,Bills
T0014239,C02243,10/7/2024,48.08,Airtime
T0014240,C01560,4/8/2025,35.41,Bills
T0014241,C01672,2/12/2025,39.55,Bills
T0014242,C01273,1/20/2025,82.01,Bills
T0014243,C01834,5/17/2024,45.66,Airtime
T0014244,C02844,3/3/2024,111.16,Bills
T0014245,C00532,5/10/2025,50.72,Transfers
T0014246,C01371,12/18/2024,56.11,Lending
T0014247,C02953,5/19/2025,11.96,Transfers
T0014248,C00054,4/6/2024,84.02,Savings
T0014249,C02711,4/13/2024,41.91,Bills
T0014250,C01306,11/19/2024,55.25,Transfers
T0014251,C02523,12/18/2024,60.64,Transfers
T0014252,C02514,1/18/2024,71.76,Transfers
T0014253,C01323,4/8/2024,88.29,Transfers
T0014254,C01166,1/28/2025,68.61,Savings
T0014255,C01989,12/24/2024,115.96,Bills
T0014256,C02033,10/20/2024,28.79,Airtime
T0014257,C00536,1/1/2024,36.48,Bills
T0014258,C02829,4/9/2025,29.93,Transfers
T0014259,C01430,4/17/2025,45.41,Airtime
T0014260,C00642,1/14/2024,64.01,Bills
T0014261,C02132,5/6/2024,50.85,Savings
T0014262,C00543,1/18/2024,88.09,Savings
T0014263,C00373,7/12/2024,67.6,Lending
T0014264,C01444,12/15/2024,44.67,Bills
T0014265,C00267,6/5/2025,53.47,Transfers
T0014266,C00771,1/30/2025,16.36,Transfers
T0014267,C02240,9/14/2024,49.08,Savings
T0014268,C02304,12/30/2024,122.3,Transfers
T0014269,C00767,1/11/2025,112,Bills
T0014270,C02554,6/6/2024,62.69,Transfers
T0014271,C01296,10/17/2024,177.89,Bills
T0014272,C02013,8/17/2024,55.32,Lending
T0014273,C01676,9/20/2024,96.55,Bills
T0014274,C00962,2/24/2024,39.76,Airtime
T0014275,C01268,1/19/2025,68.26,Transfers
T0014276,C00531,3/19/2024,35.51,Transfers
T0014277,C01103,1/30/2024,20.99,Airtime
T0014278,C01117,8/13/2024,52.68,Transfers
T0014279,C01262,11/3/2024,61.31,Bills
T0014280,C00985,4/22/2024,58.68,Bills
T0014281,C01227,1/31/2024,55.27,Savings
T0014282,C00682,4/21/2024,43.46,Bills
T0014283,C01168,9/25/2024,53.48,Transfers
T0014284,C02419,3/11/2024,35.12,Lending
T0014285,C00621,6/19/2024,37.61,Savings
T0014286,C00242,10/12/2024,37.02,Transfers
T0014287,C02177,2/18/2025,127.28,Transfers
T0014288,C00411,10/26/2024,29.25,Transfers
T0014289,C01268,3/17/2024,118.57,Transfers
T0014290,C02805,5/13/2024,58.38,Transfers
T0014291,C02387,10/9/2024,61.67,Lending
T0014292,C01870,3/1/2024,88.15,Savings
T0014293,C01269,4/17/2025,36.06,Airtime
T0014294,C02093,12/10/2024,45.78,Transfers
T0014295,C00110,10/12/2024,199.77,Transfers
T0014296,C01885,5/2/2024,154.54,Lending
T0014297,C02159,4/19/2025,119.35,Transfers
T0014298,C00143,4/26/2024,9.99,Bills
T0014299,C02715,7/25/2024,26.1,Airtime
T0014300,C02193,10/19/2024,35.66,Transfers
T0014301,C00579,5/20/2025,90.48,Airtime
T0014302,C00100,1/18/2025,43.07,Airtime
T0014303,C02034,3/11/2024,61.79,Transfers
T0014304,C00951,11/4/2024,43.37,Savings
T0014305,C02993,4/24/2024,153.33,Lending
T0014306,C01760,5/14/2025,52.85,Lending
T0014307,C02530,3/11/2024,85.64,Savings
T0014308,C01737,2/9/2024,119.33,Transfers
T0014309,C00145,11/5/2024,63.39,Savings
T0014310,C00570,4/7/2025,52.88,Transfers
T0014311,C00410,9/7/2024,97.33,Bills
T0014312,C02898,4/10/2025,52.6,Transfers
T0014313,C00443,11/29/2024,40.17,Transfers
T0014314,C01619,3/23/2024,33.19,Savings
T0014315,C02568,4/20/2024,59.09,Transfers
T0014316,C01091,3/1/2024,94.44,Airtime
T0014317,C01009,1/10/2024,84.21,Savings
T0014318,C00362,10/25/2024,60.12,Bills
T0014319,C02528,3/24/2024,54.92,Transfers
T0014320,C01308,12/2/2024,61.47,Transfers
T0014321,C02350,3/20/2024,62.47,Bills
T0014322,C00079,10/3/2024,81.51,Lending
T0014323,C00706,6/20/2025,44.64,Transfers
T0014324,C01761,9/18/2024,21.38,Savings
T0014325,C01788,7/11/2024,37.8,Airtime
T0014326,C00889,2/6/2024,43.9,Savings
T0014327,C02253,1/12/2025,78.05,Savings
T0014328,C02725,1/11/2025,90.23,Transfers
T0014329,C01770,2/10/2025,68.22,Savings
T0014330,C00448,6/12/2025,60.18,Transfers
T0014331,C02317,4/7/2024,79.62,Bills
T0014332,C01468,12/24/2024,91.82,Airtime
T0014333,C02057,9/12/2024,54.73,Transfers
T0014334,C02362,2/12/2025,100.27,Savings
T0014335,C01365,12/9/2024,19.52,Airtime
T0014336,C01155,8/8/2024,69.52,Lending
T0014337,C00644,1/26/2024,42.5,Airtime
T0014338,C00917,3/22/2024,48.4,Lending
T0014339,C01475,12/18/2024,52.03,Transfers
T0014340,C01021,3/17/2025,40.81,Bills
T0014341,C00645,1/18/2024,27.45,Airtime
T0014342,C02247,8/28/2024,77.32,Lending
T0014343,C01464,5/3/2025,50.61,Bills
T0014344,C01666,2/5/2024,76.62,Transfers
T0014345,C02676,7/11/2024,47.73,Savings
T0014346,C01706,4/17/2025,11.09,Transfers
T0014347,C01941,1/25/2024,109.29,Airtime
T0014348,C00984,3/23/2024,50.84,Bills
T0014349,C02594,6/17/2024,48.92,Savings
T0014350,C02540,3/13/2025,62.3,Airtime
T0014351,C02449,4/8/2025,15.05,Bills
T0014352,C00038,5/10/2025,24.39,Bills
T0014353,C00778,12/22/2024,80.09,Savings
T0014354,C00042,6/19/2024,25.62,Savings
T0014355,C00742,5/3/2024,40.09,Bills
T0014356,C02817,4/22/2025,33.57,Savings
T0014357,C02966,12/19/2024,37.54,Airtime
T0014358,C01828,11/28/2024,43.73,Transfers
T0014359,C02396,4/2/2025,84.96,Transfers
T0014360,C01494,10/6/2024,42.41,Airtime
T0014361,C01816,1/11/2025,74.16,Transfers
T0014362,C02294,5/13/2024,48.85,Savings
T0014363,C02596,3/1/2024,26.6,Bills
T0014364,C02421,5/29/2025,80.79,Transfers
T0014365,C01008,4/1/2025,169.42,Airtime
T0014366,C02167,5/8/2025,40.27,Lending
T0014367,C00901,12/31/2024,125.38,Bills
T0014368,C02889,8/29/2024,199.15,Transfers
T0014369,C00518,3/18/2024,130.63,Transfers
T0014370,C00408,4/30/2025,56.81,Bills
T0014371,C02547,10/18/2024,39.53,Lending
T0014372,C00300,6/14/2025,94.1,Bills
T0014373,C00964,12/15/2024,64.89,Transfers
T0014374,C00945,6/24/2024,113.79,Bills
T0014375,C00878,12/1/2024,254.11,Airtime
T0014376,C02209,1/4/2025,11.05,Bills
T0014377,C02693,10/6/2024,63.17,Transfers
T0014378,C01976,9/28/2024,54.57,Transfers
T0014379,C00556,1/16/2025,88.5,Bills
T0014380,C02528,10/3/2024,53.97,Bills
T0014381,C01661,3/2/2025,50.06,Lending
T0014382,C00363,10/8/2024,66.32,Savings
T0014383,C00758,1/17/2024,42.92,Savings
T0014384,C01062,11/19/2024,51.8,Lending
T0014385,C02118,1/30/2024,80.34,Savings
T0014386,C02991,1/13/2024,39.98,Bills
T0014387,C01508,3/10/2025,24.71,Savings
T0014388,C01816,8/30/2024,61.67,Savings
T0014389,C02902,11/9/2024,192.4,Airtime
T0014390,C02667,3/27/2025,75.24,Bills
T0014391,C00294,6/1/2024,37.62,Savings
T0014392,C01766,4/21/2025,38.56,Bills
T0014393,C01865,2/28/2025,114.43,Transfers
T0014394,C02268,5/1/2025,129.03,Lending
T0014395,C00120,6/1/2024,42.46,Transfers
T0014396,C02689,2/7/2024,92.46,Transfers
T0014397,C02513,5/10/2025,112.05,Airtime
T0014398,C00032,2/5/2025,42.7,Bills
T0014399,C00737,7/7/2024,97.16,Airtime
T0014400,C02946,2/2/2024,74.52,Bills
T0014401,C02825,3/23/2024,35.32,Transfers
T0014402,C00276,7/18/2024,12.45,Lending
T0014403,C01127,4/4/2025,182.9,Lending
T0014404,C02772,9/22/2024,127.13,Transfers
T0014405,C01456,9/21/2024,119.42,Lending
T0014406,C00459,8/31/2024,54.46,Airtime
T0014407,C01198,12/15/2024,72.16,Airtime
T0014408,C02907,7/6/2024,34.65,Transfers
T0014409,C02190,10/6/2024,11.47,Savings
T0014410,C00887,5/17/2025,26.65,Savings
T0014411,C02514,3/23/2025,93.41,Transfers
T0014412,C00122,3/30/2024,87.28,Bills
T0014413,C00359,7/21/2024,35.64,Bills
T0014414,C00673,2/19/2025,67.3,Transfers
T0014415,C00613,3/31/2025,86.14,Bills
T0014416,C02620,11/24/2024,17.92,Airtime
T0014417,C00506,10/19/2024,55.81,Transfers
T0014418,C02018,11/16/2024,46.38,Savings
T0014419,C00525,8/24/2024,88.56,Airtime
T0014420,C02465,5/3/2025,14.78,Savings
T0014421,C00903,4/17/2025,32.36,Airtime
T0014422,C01756,4/16/2024,53.03,Transfers
